video_id,agn_index,video_key,video_path,source_video,round_number,dataset_type,data_root,fight_index,fight_folder,frame,fighter,punch_type,hand,target,effectiveness,clear,width,height
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2764,blue,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2774,red,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2788,red,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2796,red,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2889,red,hook,right,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2896,blue,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2928,red,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2933,blue,uppercut,left,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2944,blue,hook,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2976,blue,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,2992,red,cross,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3050,blue,hook,left,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3055,blue,uppercut,left,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3086,red,hook,right,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3138,red,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3142,blue,hook,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3152,red,cross,left,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3222,blue,uppercut,left,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3313,blue,uppercut,right,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3346,blue,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3351,blue,uppercut,right,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3390,blue,cross,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3458,blue,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3554,blue,uppercut,right,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3600,red,hook,right,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3610,red,uppercut,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3621,red,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3647,red,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3689,blue,cross,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3689,red,cross,left,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3758,blue,hook,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3785,blue,uppercut,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3908,blue,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3908,red,hook,left,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,3984,red,cross,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4064,red,cross,left,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4102,blue,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4117,blue,cross,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4125,blue,cross,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4300,blue,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4317,blue,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4341,blue,uppercut,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4461,red,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4523,red,cross,right,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4537,red,hook,left,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4751,red,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4756,blue,cross,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4756,red,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4789,red,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4794,blue,hook,right,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4948,red,jab,left,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,4954,blue,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5053,blue,uppercut,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5164,red,hook,right,body,miss,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5231,blue,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5252,blue,uppercut,right,body,landed,false,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5265,red,hook,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5922,blue,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,5978,blue,cross,left,head,blocked,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6040,red,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6089,red,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6104,blue,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6110,blue,hook,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6135,blue,uppercut,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6155,blue,cross,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6232,red,uppercut,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6238,red,jab,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6248,red,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6288,blue,hook,right,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6294,red,hook,right,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6310,blue,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6359,red,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6367,red,hook,right,body,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6722,red,cross,left,head,miss,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6730,blue,hook,left,head,landed,true,1920,1080
АГН-19,19,agn_019,Турнир Бокс/Бой2. Муродов-Колосков/Раунд3.mp4,Раунд3.mp4,3,tournament_1,Турнир Бокс,2,Бой2. Муродов-Колосков,6733,red,hook,right,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1245,blue,jab,left,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1264,blue,cross,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1265,red,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1285,red,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1311,blue,cross,left,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1337,red,cross,left,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1401,red,cross,right,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1425,blue,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1438,blue,cross,right,body,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1479,blue,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1484,red,hook,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1529,red,cross,left,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1569,red,cross,left,body,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1576,blue,cross,left,body,landed,false,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1605,blue,cross,left,head,miss,false,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1609,red,hook,right,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1642,red,cross,right,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1670,blue,cross,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1672,red,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1677,blue,hook,right,body,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1685,blue,cross,left,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1737,blue,cross,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1746,red,cross,right,head,landed,false,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1762,red,hook,right,body,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1790,red,jab,right,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1827,blue,cross,left,head,miss,false,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1908,red,cross,right,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1932,blue,uppercut,left,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1937,blue,hook,right,head,blocked,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1944,blue,hook,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1948,red,hook,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1957,red,hook,right,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1968,red,hook,left,body,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,1977,red,hook,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2052,blue,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2140,blue,hook,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2141,red,hook,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2152,red,hook,left,body,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2164,red,hook,left,head,miss,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2205,red,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2207,blue,cross,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2289,blue,jab,left,body,landed,false,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2324,red,cross,right,body,landed,false,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2384,red,jab,left,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2408,red,cross,right,head,landed,true,1920,1080
АГН-20,20,agn_020,Турнир Бокс/Бой3. Попов-Цзен/Раунд1.mp4,Раунд1.mp4,1,tournament_1,Турнир Бокс,3,Бой3. Попов-Цзен,2429,red,hook,left,head,landed,true,1920,1080
